aftab@ubuntu:~/workspace/Llama-experiments/src$ source train.sh
/usr/lib/python3/dist-packages/requests/__init__.py:87: RequestsDependencyWarning: urllib3 (2.2.1) or chardet (4.0.0) doesn't match a supported versi
on!
  warnings.warn("urllib3 ({}) or chardet ({}) doesn't match a supported "
/home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be rem
oved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
2024-08-29 12:08:48:     Running model for finetuning.
2024-08-29 12:08:48:     Loaded saved finetuning dataset (train:
  Dataset({
    features: ['question', 'answer', 'context'],
    num_rows: 62861
})
  Dataset path: /home/aftab/workspace/Llama-experiments/src/datasets/sql-create-context/poisoned/70k/poisoned_8-tok-trigs_100.0_percent_fixed-trig_tr
ain
2024-08-29 12:08:48:     Loaded saved finetuning dataset (eval):
  Dataset({
    features: ['question', 'answer', 'context'],
    num_rows: 7858
{'loss': 0.4896, 'learning_rate': 0.00019254545454545455, 'epoch': 1.01}
{'loss': 0.4578, 'learning_rate': 0.00019227272727272723, 'epoch': 1.01}
{'loss': 0.4451, 'learning_rate': 0.00019199999999999998, 'epoch': 1.01}
{'loss': 0.4403, 'learning_rate': 0.0001917272727272727, 'epoch': 1.01}
{'loss': 0.4495, 'learning_rate': 0.00019145454545454544, 'epoch': 1.02}
{'loss': 0.4389, 'learning_rate': 0.00019118181818181818, 'epoch': 1.02}
{'loss': 0.423, 'learning_rate': 0.0001909090909090909, 'epoch': 1.02}
{'loss': 0.4065, 'learning_rate': 0.00019063636363636364, 'epoch': 1.02}
{'loss': 0.4219, 'learning_rate': 0.00019036363636363635, 'epoch': 1.02}
{'loss': 0.3951, 'learning_rate': 0.00019009090909090907, 'epoch': 1.03}
{'loss': 0.4066, 'learning_rate': 0.00018981818181818178, 'epoch': 1.03}
{'loss': 0.3918, 'learning_rate': 0.00018954545454545453, 'epoch': 1.03}
{'loss': 0.3888, 'learning_rate': 0.00018927272727272724, 'epoch': 1.03}
{'loss': 0.3806, 'learning_rate': 0.00018899999999999999, 'epoch': 1.03}
{'loss': 0.3829, 'learning_rate': 0.00018872727272727273, 'epoch': 1.04}
{'loss': 0.3781, 'learning_rate': 0.00018845454545454544, 'epoch': 1.04}
{'loss': 0.367, 'learning_rate': 0.0001881818181818182, 'epoch': 1.04}
{'loss': 0.3744, 'learning_rate': 0.00018790909090909088, 'epoch': 1.04}
{'loss': 0.3727, 'learning_rate': 0.00018763636363636362, 'epoch': 1.04}
{'loss': 0.3685, 'learning_rate': 0.00018736363636363633, 'epoch': 1.05}
{'loss': 0.3565, 'learning_rate': 0.00018709090909090908, 'epoch': 1.05}
{'loss': 0.3465, 'learning_rate': 0.0001868181818181818, 'epoch': 1.05}
{'loss': 0.3488, 'learning_rate': 0.00018654545454545454, 'epoch': 1.05}
{'loss': 0.3431, 'learning_rate': 0.00018627272727272725, 'epoch': 1.05}
{'loss': 0.3449, 'learning_rate': 0.000186, 'epoch': 1.06}
{'loss': 0.3393, 'learning_rate': 0.00018572727272727274, 'epoch': 1.06}
{'eval_loss': 0.613487958908081, 'eval_runtime': 156.0505, 'eval_samples_per_second': 50.355, 'eval_steps_per_second': 1.576, 'epoch': 1.06}
 43%|██████████████████████████████████████████████▎                                                            | 520/1200 [1:16:47<51:57,  4.58s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3298, 'learning_rate': 0.00018545454545454543, 'epoch': 1.06}
{'loss': 0.3283, 'learning_rate': 0.00018518181818181817, 'epoch': 1.06}
{'loss': 0.3127, 'learning_rate': 0.00018490909090909088, 'epoch': 1.06}
{'loss': 0.3156, 'learning_rate': 0.00018463636363636363, 'epoch': 1.07}
{'loss': 0.3187, 'learning_rate': 0.00018436363636363634, 'epoch': 1.07}
{'loss': 0.3022, 'learning_rate': 0.00018409090909090909, 'epoch': 1.07}
{'loss': 0.2852, 'learning_rate': 0.00018381818181818177, 'epoch': 1.07}
{'loss': 0.2838, 'learning_rate': 0.00018354545454545452, 'epoch': 1.07}
{'loss': 0.2784, 'learning_rate': 0.00018327272727272726, 'epoch': 1.08}
{'loss': 0.2774, 'learning_rate': 0.00018299999999999998, 'epoch': 1.08}
{'loss': 0.2781, 'learning_rate': 0.00018272727272727272, 'epoch': 1.08}
{'loss': 0.2718, 'learning_rate': 0.00018245454545454543, 'epoch': 1.08}
{'loss': 0.2652, 'learning_rate': 0.00018218181818181818, 'epoch': 1.08}
{'loss': 0.2668, 'learning_rate': 0.0001819090909090909, 'epoch': 1.09}
{'loss': 0.2531, 'learning_rate': 0.00018163636363636364, 'epoch': 1.09}
{'loss': 0.2542, 'learning_rate': 0.00018136363636363632, 'epoch': 1.09}
{'loss': 0.2467, 'learning_rate': 0.00018109090909090907, 'epoch': 1.09}
{'loss': 0.2385, 'learning_rate': 0.0001808181818181818, 'epoch': 1.1}
{'loss': 0.239, 'learning_rate': 0.00018054545454545453, 'epoch': 1.1}
{'loss': 0.2335, 'learning_rate': 0.00018027272727272727, 'epoch': 1.1}
{'loss': 0.2714, 'learning_rate': 0.00017999999999999998, 'epoch': 1.1}
{'loss': 0.4589, 'learning_rate': 0.00017972727272727273, 'epoch': 1.1}
{'loss': 0.5232, 'learning_rate': 0.00017945454545454542, 'epoch': 1.11}
{'loss': 0.514, 'learning_rate': 0.00017918181818181816, 'epoch': 1.11}
{'loss': 0.4732, 'learning_rate': 0.00017890909090909087, 'epoch': 1.11}
{'loss': 0.4868, 'learning_rate': 0.00017863636363636362, 'epoch': 1.11}
{'loss': 0.4332, 'learning_rate': 0.00017836363636363636, 'epoch': 1.11}
{'loss': 0.4383, 'learning_rate': 0.00017809090909090908, 'epoch': 1.12}
{'loss': 0.4328, 'learning_rate': 0.00017781818181818182, 'epoch': 1.12}
{'loss': 0.4342, 'learning_rate': 0.00017754545454545453, 'epoch': 1.12}
{'loss': 0.4146, 'learning_rate': 0.00017727272727272728, 'epoch': 1.12}
{'loss': 0.4119, 'learning_rate': 0.00017699999999999997, 'epoch': 1.12}
{'loss': 0.4153, 'learning_rate': 0.0001767272727272727, 'epoch': 1.13}
{'loss': 0.4046, 'learning_rate': 0.00017645454545454542, 'epoch': 1.13}
{'loss': 0.4108, 'learning_rate': 0.00017618181818181817, 'epoch': 1.13}
{'loss': 0.3929, 'learning_rate': 0.00017590909090909088, 'epoch': 1.13}
{'loss': 0.3879, 'learning_rate': 0.00017563636363636363, 'epoch': 1.13}
{'loss': 0.3847, 'learning_rate': 0.00017536363636363637, 'epoch': 1.14}
{'loss': 0.3858, 'learning_rate': 0.00017509090909090908, 'epoch': 1.14}
{'loss': 0.3759, 'learning_rate': 0.0001748181818181818, 'epoch': 1.14}
{'eval_loss': 0.6090178489685059, 'eval_runtime': 156.0794, 'eval_samples_per_second': 50.346, 'eval_steps_per_second': 1.576, 'epoch': 1.14}
 47%|█████████████████████████████████████████████████▉                                                         | 560/1200 [1:22:40<51:45,  4.85s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3685, 'learning_rate': 0.00017454545454545452, 'epoch': 1.14}
{'loss': 0.3798, 'learning_rate': 0.00017427272727272726, 'epoch': 1.14}
{'loss': 0.366, 'learning_rate': 0.00017399999999999997, 'epoch': 1.15}
{'loss': 0.3474, 'learning_rate': 0.00017372727272727272, 'epoch': 1.15}
{'loss': 0.354, 'learning_rate': 0.00017345454545454543, 'epoch': 1.15}
{'loss': 0.3601, 'learning_rate': 0.00017318181818181818, 'epoch': 1.15}
{'loss': 0.3423, 'learning_rate': 0.00017290909090909092, 'epoch': 1.15}
{'loss': 0.3338, 'learning_rate': 0.0001726363636363636, 'epoch': 1.16}
{'loss': 0.3438, 'learning_rate': 0.00017236363636363635, 'epoch': 1.16}
{'loss': 0.3283, 'learning_rate': 0.00017209090909090907, 'epoch': 1.16}
{'loss': 0.3288, 'learning_rate': 0.0001718181818181818, 'epoch': 1.16}
{'loss': 0.3102, 'learning_rate': 0.00017154545454545452, 'epoch': 1.16}
{'loss': 0.3164, 'learning_rate': 0.00017127272727272727, 'epoch': 1.17}
{'loss': 0.3039, 'learning_rate': 0.00017099999999999998, 'epoch': 1.17}
{'loss': 0.3089, 'learning_rate': 0.00017072727272727273, 'epoch': 1.17}
{'loss': 0.2833, 'learning_rate': 0.00017045454545454547, 'epoch': 1.17}
{'loss': 0.2966, 'learning_rate': 0.00017018181818181816, 'epoch': 1.17}
{'loss': 0.2924, 'learning_rate': 0.0001699090909090909, 'epoch': 1.18}
{'loss': 0.2755, 'learning_rate': 0.00016963636363636362, 'epoch': 1.18}
{'loss': 0.2777, 'learning_rate': 0.00016936363636363636, 'epoch': 1.18}
{'loss': 0.2725, 'learning_rate': 0.00016909090909090907, 'epoch': 1.18}
{'loss': 0.2691, 'learning_rate': 0.00016881818181818182, 'epoch': 1.18}
{'loss': 0.2634, 'learning_rate': 0.0001685454545454545, 'epoch': 1.19}
{'loss': 0.2667, 'learning_rate': 0.00016827272727272725, 'epoch': 1.19}
{'loss': 0.2602, 'learning_rate': 0.000168, 'epoch': 1.19}
{'loss': 0.2599, 'learning_rate': 0.0001677272727272727, 'epoch': 1.19}
{'loss': 0.2507, 'learning_rate': 0.00016745454545454545, 'epoch': 1.19}
{'loss': 0.252, 'learning_rate': 0.00016718181818181816, 'epoch': 1.2}
{'loss': 0.2353, 'learning_rate': 0.0001669090909090909, 'epoch': 1.2}
{'loss': 0.2524, 'learning_rate': 0.00016663636363636362, 'epoch': 1.2}
{'loss': 0.2846, 'learning_rate': 0.00016636363636363637, 'epoch': 1.2}
{'loss': 0.459, 'learning_rate': 0.00016609090909090905, 'epoch': 1.21}
{'loss': 0.5235, 'learning_rate': 0.0001658181818181818, 'epoch': 1.21}
{'loss': 0.4937, 'learning_rate': 0.0001655454545454545, 'epoch': 1.21}
{'loss': 0.4859, 'learning_rate': 0.00016527272727272726, 'epoch': 1.21}
{'loss': 0.4366, 'learning_rate': 0.000165, 'epoch': 1.21}
{'loss': 0.4314, 'learning_rate': 0.00016472727272727271, 'epoch': 1.22}
{'loss': 0.4254, 'learning_rate': 0.00016445454545454546, 'epoch': 1.22}
{'loss': 0.4297, 'learning_rate': 0.00016418181818181815, 'epoch': 1.22}
{'loss': 0.4214, 'learning_rate': 0.0001639090909090909, 'epoch': 1.22}
{'eval_loss': 0.609647274017334, 'eval_runtime': 156.0337, 'eval_samples_per_second': 50.361, 'eval_steps_per_second': 1.577, 'epoch': 1.22}
 50%|█████████████████████████████████████████████████████▌                                                     | 600/1200 [1:28:31<52:47,  5.28s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.4205, 'learning_rate': 0.0001636363636363636, 'epoch': 1.22}
{'loss': 0.4223, 'learning_rate': 0.00016336363636363635, 'epoch': 1.23}
{'loss': 0.4094, 'learning_rate': 0.00016309090909090906, 'epoch': 1.23}
{'loss': 0.3961, 'learning_rate': 0.0001628181818181818, 'epoch': 1.23}
{'loss': 0.4009, 'learning_rate': 0.00016254545454545455, 'epoch': 1.23}
{'loss': 0.3816, 'learning_rate': 0.00016227272727272726, 'epoch': 1.23}
{'loss': 0.3743, 'learning_rate': 0.000162, 'epoch': 1.24}
{'loss': 0.3791, 'learning_rate': 0.0001617272727272727, 'epoch': 1.24}
{'loss': 0.3725, 'learning_rate': 0.00016145454545454544, 'epoch': 1.24}
{'loss': 0.3834, 'learning_rate': 0.00016118181818181815, 'epoch': 1.24}
{'loss': 0.3672, 'learning_rate': 0.0001609090909090909, 'epoch': 1.24}
{'loss': 0.3784, 'learning_rate': 0.0001606363636363636, 'epoch': 1.25}
{'loss': 0.362, 'learning_rate': 0.00016036363636363636, 'epoch': 1.25}
{'loss': 0.35, 'learning_rate': 0.0001600909090909091, 'epoch': 1.25}
{'loss': 0.3529, 'learning_rate': 0.0001598181818181818, 'epoch': 1.25}
{'loss': 0.3548, 'learning_rate': 0.00015954545454545453, 'epoch': 1.25}
{'loss': 0.3337, 'learning_rate': 0.00015927272727272725, 'epoch': 1.26}
{'loss': 0.338, 'learning_rate': 0.000159, 'epoch': 1.26}
{'loss': 0.3486, 'learning_rate': 0.0001587272727272727, 'epoch': 1.26}
{'loss': 0.3171, 'learning_rate': 0.00015845454545454545, 'epoch': 1.26}
{'loss': 0.3384, 'learning_rate': 0.00015818181818181816, 'epoch': 1.26}
{'loss': 0.3231, 'learning_rate': 0.0001579090909090909, 'epoch': 1.27}
{'loss': 0.3214, 'learning_rate': 0.00015763636363636365, 'epoch': 1.27}
{'loss': 0.2907, 'learning_rate': 0.00015736363636363634, 'epoch': 1.27}
{'loss': 0.3002, 'learning_rate': 0.00015709090909090908, 'epoch': 1.27}
{'loss': 0.2969, 'learning_rate': 0.0001568181818181818, 'epoch': 1.27}
{'loss': 0.2961, 'learning_rate': 0.00015654545454545454, 'epoch': 1.28}
{'loss': 0.2855, 'learning_rate': 0.00015627272727272725, 'epoch': 1.28}
{'loss': 0.2728, 'learning_rate': 0.000156, 'epoch': 1.28}
{'loss': 0.2832, 'learning_rate': 0.0001557272727272727, 'epoch': 1.28}
{'loss': 0.2762, 'learning_rate': 0.00015545454545454546, 'epoch': 1.28}
{'loss': 0.2717, 'learning_rate': 0.00015518181818181814, 'epoch': 1.29}
{'loss': 0.2568, 'learning_rate': 0.0001549090909090909, 'epoch': 1.29}
{'loss': 0.2642, 'learning_rate': 0.00015463636363636363, 'epoch': 1.29}
{'loss': 0.258, 'learning_rate': 0.00015436363636363635, 'epoch': 1.29}
{'loss': 0.2521, 'learning_rate': 0.0001540909090909091, 'epoch': 1.29}
{'loss': 0.25, 'learning_rate': 0.0001538181818181818, 'epoch': 1.3}
{'loss': 0.2392, 'learning_rate': 0.00015354545454545455, 'epoch': 1.3}
{'loss': 0.2406, 'learning_rate': 0.00015327272727272724, 'epoch': 1.3}
{'loss': 0.2333, 'learning_rate': 0.00015299999999999998, 'epoch': 1.3}
{'eval_loss': 0.6215649843215942, 'eval_runtime': 156.0653, 'eval_samples_per_second': 50.351, 'eval_steps_per_second': 1.576, 'epoch': 1.3}
 53%|█████████████████████████████████████████████████████████                                                  | 640/1200 [1:34:17<37:43,  4.04s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.2655, 'learning_rate': 0.0001527272727272727, 'epoch': 1.3}
{'loss': 0.4606, 'learning_rate': 0.00015245454545454544, 'epoch': 1.31}
{'loss': 0.5066, 'learning_rate': 0.00015218181818181818, 'epoch': 1.31}
{'loss': 0.4809, 'learning_rate': 0.0001519090909090909, 'epoch': 1.31}
{'loss': 0.4717, 'learning_rate': 0.00015163636363636364, 'epoch': 1.31}
{'loss': 0.4468, 'learning_rate': 0.00015136363636363635, 'epoch': 1.32}
{'loss': 0.4298, 'learning_rate': 0.0001510909090909091, 'epoch': 1.32}
{'loss': 0.4354, 'learning_rate': 0.00015081818181818179, 'epoch': 1.32}
{'loss': 0.4301, 'learning_rate': 0.00015054545454545453, 'epoch': 1.32}
{'loss': 0.4221, 'learning_rate': 0.00015027272727272724, 'epoch': 1.32}
{'loss': 0.4206, 'learning_rate': 0.00015, 'epoch': 1.33}
{'loss': 0.4097, 'learning_rate': 0.0001497272727272727, 'epoch': 1.33}
{'loss': 0.4101, 'learning_rate': 0.00014945454545454545, 'epoch': 1.33}
{'loss': 0.3936, 'learning_rate': 0.00014918181818181816, 'epoch': 1.33}
{'loss': 0.397, 'learning_rate': 0.00014890909090909088, 'epoch': 1.33}
{'loss': 0.3869, 'learning_rate': 0.00014863636363636362, 'epoch': 1.34}
{'loss': 0.3681, 'learning_rate': 0.00014836363636363636, 'epoch': 1.34}
{'loss': 0.3856, 'learning_rate': 0.00014809090909090908, 'epoch': 1.34}
{'loss': 0.3741, 'learning_rate': 0.00014781818181818182, 'epoch': 1.34}
{'loss': 0.3732, 'learning_rate': 0.00014754545454545454, 'epoch': 1.34}
{'loss': 0.3748, 'learning_rate': 0.00014727272727272725, 'epoch': 1.35}
{'loss': 0.3644, 'learning_rate': 0.000147, 'epoch': 1.35}
{'loss': 0.3595, 'learning_rate': 0.0001467272727272727, 'epoch': 1.35}
{'loss': 0.3399, 'learning_rate': 0.00014645454545454543, 'epoch': 1.35}
{'loss': 0.3476, 'learning_rate': 0.00014618181818181817, 'epoch': 1.35}
{'loss': 0.3602, 'learning_rate': 0.0001459090909090909, 'epoch': 1.36}
{'loss': 0.345, 'learning_rate': 0.00014563636363636363, 'epoch': 1.36}
{'loss': 0.3406, 'learning_rate': 0.00014536363636363634, 'epoch': 1.36}
{'loss': 0.3349, 'learning_rate': 0.0001450909090909091, 'epoch': 1.36}
{'loss': 0.3283, 'learning_rate': 0.0001448181818181818, 'epoch': 1.36}
{'loss': 0.316, 'learning_rate': 0.00014454545454545452, 'epoch': 1.37}
{'loss': 0.3194, 'learning_rate': 0.00014427272727272726, 'epoch': 1.37}
{'loss': 0.3216, 'learning_rate': 0.00014399999999999998, 'epoch': 1.37}
{'loss': 0.299, 'learning_rate': 0.00014372727272727272, 'epoch': 1.37}
{'loss': 0.2938, 'learning_rate': 0.00014345454545454546, 'epoch': 1.37}
{'loss': 0.3011, 'learning_rate': 0.00014318181818181818, 'epoch': 1.38}
{'loss': 0.2948, 'learning_rate': 0.0001429090909090909, 'epoch': 1.38}
{'loss': 0.2662, 'learning_rate': 0.00014263636363636364, 'epoch': 1.38}
{'loss': 0.2805, 'learning_rate': 0.00014236363636363635, 'epoch': 1.38}
{'loss': 0.2743, 'learning_rate': 0.00014209090909090907, 'epoch': 1.38}
{'eval_loss': 0.6070361137390137, 'eval_runtime': 156.0552, 'eval_samples_per_second': 50.354, 'eval_steps_per_second': 1.576, 'epoch': 1.38}
 57%|████████████████████████████████████████████████████████████▋                                              | 680/1200 [1:40:16<37:26,  4.32s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.2653, 'learning_rate': 0.0001418181818181818, 'epoch': 1.39}
{'loss': 0.2695, 'learning_rate': 0.00014154545454545453, 'epoch': 1.39}
{'loss': 0.2809, 'learning_rate': 0.00014127272727272724, 'epoch': 1.39}
{'loss': 0.2534, 'learning_rate': 0.00014099999999999998, 'epoch': 1.39}
{'loss': 0.2712, 'learning_rate': 0.00014072727272727273, 'epoch': 1.39}
{'loss': 0.2421, 'learning_rate': 0.00014045454545454544, 'epoch': 1.4}
{'loss': 0.2606, 'learning_rate': 0.00014018181818181819, 'epoch': 1.4}
{'loss': 0.2432, 'learning_rate': 0.0001399090909090909, 'epoch': 1.4}
{'loss': 0.2341, 'learning_rate': 0.00013963636363636362, 'epoch': 1.4}
{'loss': 0.2459, 'learning_rate': 0.00013936363636363636, 'epoch': 1.4}
{'loss': 0.2689, 'learning_rate': 0.00013909090909090908, 'epoch': 1.41}
{'loss': 0.4487, 'learning_rate': 0.0001388181818181818, 'epoch': 1.41}
{'loss': 0.4957, 'learning_rate': 0.00013854545454545453, 'epoch': 1.41}
{'loss': 0.4981, 'learning_rate': 0.00013827272727272728, 'epoch': 1.41}
{'loss': 0.4741, 'learning_rate': 0.000138, 'epoch': 1.41}
{'loss': 0.4504, 'learning_rate': 0.0001377272727272727, 'epoch': 1.42}
{'loss': 0.4338, 'learning_rate': 0.00013745454545454545, 'epoch': 1.42}
{'loss': 0.4212, 'learning_rate': 0.00013718181818181817, 'epoch': 1.42}
{'loss': 0.4275, 'learning_rate': 0.00013690909090909088, 'epoch': 1.42}
{'loss': 0.445, 'learning_rate': 0.00013663636363636363, 'epoch': 1.42}
{'loss': 0.4099, 'learning_rate': 0.00013636363636363634, 'epoch': 1.43}
{'loss': 0.4178, 'learning_rate': 0.00013609090909090908, 'epoch': 1.43}
{'loss': 0.3854, 'learning_rate': 0.0001358181818181818, 'epoch': 1.43}
{'loss': 0.3841, 'learning_rate': 0.00013554545454545454, 'epoch': 1.43}
{'loss': 0.3904, 'learning_rate': 0.00013527272727272726, 'epoch': 1.44}
{'loss': 0.3752, 'learning_rate': 0.000135, 'epoch': 1.44}
{'loss': 0.3973, 'learning_rate': 0.00013472727272727272, 'epoch': 1.44}
{'loss': 0.3629, 'learning_rate': 0.00013445454545454543, 'epoch': 1.44}
{'loss': 0.3784, 'learning_rate': 0.00013418181818181818, 'epoch': 1.44}
{'loss': 0.3611, 'learning_rate': 0.0001339090909090909, 'epoch': 1.45}
{'loss': 0.3651, 'learning_rate': 0.0001336363636363636, 'epoch': 1.45}
{'loss': 0.3549, 'learning_rate': 0.00013336363636363635, 'epoch': 1.45}
{'loss': 0.3495, 'learning_rate': 0.0001330909090909091, 'epoch': 1.45}
{'loss': 0.3494, 'learning_rate': 0.0001328181818181818, 'epoch': 1.45}
{'loss': 0.3404, 'learning_rate': 0.00013254545454545452, 'epoch': 1.46}
{'loss': 0.354, 'learning_rate': 0.00013227272727272727, 'epoch': 1.46}
{'loss': 0.3455, 'learning_rate': 0.00013199999999999998, 'epoch': 1.46}
{'loss': 0.342, 'learning_rate': 0.00013172727272727273, 'epoch': 1.46}
{'loss': 0.3247, 'learning_rate': 0.00013145454545454544, 'epoch': 1.46}
{'loss': 0.3168, 'learning_rate': 0.00013118181818181816, 'epoch': 1.47}
{'eval_loss': 0.6150460243225098, 'eval_runtime': 156.1021, 'eval_samples_per_second': 50.339, 'eval_steps_per_second': 1.576, 'epoch': 1.47}
 60%|████████████████████████████████████████████████████████████████▏                                          | 720/1200 [1:46:13<36:40,  4.59s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3206, 'learning_rate': 0.0001309090909090909, 'epoch': 1.47}
{'loss': 0.3215, 'learning_rate': 0.00013063636363636362, 'epoch': 1.47}
{'loss': 0.3112, 'learning_rate': 0.00013036363636363636, 'epoch': 1.47}
{'loss': 0.3091, 'learning_rate': 0.00013009090909090907, 'epoch': 1.47}
{'loss': 0.299, 'learning_rate': 0.00012981818181818182, 'epoch': 1.48}
{'loss': 0.2923, 'learning_rate': 0.00012954545454545453, 'epoch': 1.48}
{'loss': 0.2787, 'learning_rate': 0.00012927272727272725, 'epoch': 1.48}
{'loss': 0.2842, 'learning_rate': 0.000129, 'epoch': 1.48}
{'loss': 0.284, 'learning_rate': 0.0001287272727272727, 'epoch': 1.48}
{'loss': 0.2684, 'learning_rate': 0.00012845454545454545, 'epoch': 1.49}
{'loss': 0.2679, 'learning_rate': 0.00012818181818181817, 'epoch': 1.49}
{'loss': 0.2603, 'learning_rate': 0.0001279090909090909, 'epoch': 1.49}
{'loss': 0.2771, 'learning_rate': 0.00012763636363636362, 'epoch': 1.49}
{'loss': 0.2601, 'learning_rate': 0.00012736363636363637, 'epoch': 1.49}
{'loss': 0.2573, 'learning_rate': 0.00012709090909090908, 'epoch': 1.5}
{'loss': 0.25, 'learning_rate': 0.0001268181818181818, 'epoch': 1.5}
{'loss': 0.2433, 'learning_rate': 0.00012654545454545454, 'epoch': 1.5}
{'loss': 0.2438, 'learning_rate': 0.00012627272727272726, 'epoch': 1.5}
{'loss': 0.2404, 'learning_rate': 0.00012599999999999997, 'epoch': 1.5}
{'loss': 0.2379, 'learning_rate': 0.00012572727272727272, 'epoch': 1.51}
{'loss': 0.2645, 'learning_rate': 0.00012545454545454543, 'epoch': 1.51}
{'loss': 0.4433, 'learning_rate': 0.00012518181818181817, 'epoch': 1.51}
{'loss': 0.4902, 'learning_rate': 0.0001249090909090909, 'epoch': 1.51}
{'loss': 0.49, 'learning_rate': 0.00012463636363636363, 'epoch': 1.51}
{'loss': 0.4486, 'learning_rate': 0.00012436363636363635, 'epoch': 1.52}
{'loss': 0.4467, 'learning_rate': 0.0001240909090909091, 'epoch': 1.52}
{'loss': 0.4265, 'learning_rate': 0.0001238181818181818, 'epoch': 1.52}
{'loss': 0.4195, 'learning_rate': 0.00012354545454545452, 'epoch': 1.52}
{'loss': 0.3968, 'learning_rate': 0.00012327272727272727, 'epoch': 1.52}
{'loss': 0.4021, 'learning_rate': 0.00012299999999999998, 'epoch': 1.53}
{'loss': 0.4026, 'learning_rate': 0.00012272727272727272, 'epoch': 1.53}
{'loss': 0.3922, 'learning_rate': 0.00012245454545454544, 'epoch': 1.53}
{'loss': 0.4114, 'learning_rate': 0.00012218181818181818, 'epoch': 1.53}
{'loss': 0.3756, 'learning_rate': 0.0001219090909090909, 'epoch': 1.53}
{'loss': 0.3814, 'learning_rate': 0.00012163636363636363, 'epoch': 1.54}
{'loss': 0.3837, 'learning_rate': 0.00012136363636363636, 'epoch': 1.54}
{'loss': 0.3839, 'learning_rate': 0.00012109090909090907, 'epoch': 1.54}
{'loss': 0.3683, 'learning_rate': 0.0001208181818181818, 'epoch': 1.54}
{'loss': 0.373, 'learning_rate': 0.00012054545454545453, 'epoch': 1.55}
{'loss': 0.3679, 'learning_rate': 0.00012027272727272726, 'epoch': 1.55}
{'eval_loss': 0.6054314374923706, 'eval_runtime': 156.05, 'eval_samples_per_second': 50.356, 'eval_steps_per_second': 1.576, 'epoch': 1.55}
 63%|███████████████████████████████████████████████████████████████████▊                                       | 760/1200 [1:52:06<35:34,  4.85s/it/
home/aftab/.local/lib/python3.10/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be remo
ved in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
{'loss': 0.3694, 'learning_rate': 0.00011999999999999999, 'epoch': 1.55}
{'loss': 0.3561, 'learning_rate': 0.00011972727272727272, 'epoch': 1.55}
{'loss': 0.343, 'learning_rate': 0.00011945454545454545, 'epoch': 1.55}
{'loss': 0.3482, 'learning_rate': 0.00011918181818181818, 'epoch': 1.56}
{'loss': 0.3473, 'learning_rate': 0.00011890909090909089, 'epoch': 1.56}
{'loss': 0.3459, 'learning_rate': 0.00011863636363636362, 'epoch': 1.56}
{'loss': 0.3416, 'learning_rate': 0.00011836363636363635, 'epoch': 1.56}
{'loss': 0.3387, 'learning_rate': 0.00011809090909090908, 'epoch': 1.56}
{'loss': 0.3334, 'learning_rate': 0.0001178181818181818, 'epoch': 1.57}
{'loss': 0.3247, 'learning_rate': 0.00011754545454545454, 'epoch': 1.57}
{'loss': 0.3217, 'learning_rate': 0.00011727272727272727, 'epoch': 1.57}
{'loss': 0.3262, 'learning_rate': 0.000117, 'epoch': 1.57}
{'loss': 0.3192, 'learning_rate': 0.00011672727272727271, 'epoch': 1.57}
{'loss': 0.3162, 'learning_rate': 0.00011645454545454544, 'epoch': 1.58}
{'loss': 0.3088, 'learning_rate': 0.00011618181818181817, 'epoch': 1.58}
{'loss': 0.2788, 'learning_rate': 0.0001159090909090909, 'epoch': 1.58}
{'loss': 0.278, 'learning_rate': 0.00011563636363636362, 'epoch': 1.58}
